,GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
16214,2019-05-10,41800226,Final,1610612745,1610612744,2018,1610612745,113.0,0.47200000000000003,0.706,0.436,21.0,40.0,1610612744,118.0,0.494,0.7829999999999999,0.42100000000000004,25.0,35.0,0
16215,2019-05-09,41800216,Final,1610612755,1610612761,2018,1610612755,112.0,0.461,0.769,0.35700000000000004,27.0,52.0,1610612761,101.0,0.4320000000000001,0.759,0.25,25.0,34.0,1
16216,2019-05-09,41800236,Final,1610612757,1610612743,2018,1610612757,119.0,0.461,0.733,0.455,18.0,43.0,1610612743,108.0,0.384,0.938,0.375,22.0,44.0,1
16217,2019-05-08,41800205,Final,1610612749,1610612738,2018,1610612749,116.0,0.447,0.773,0.319,27.0,58.0,1610612738,91.0,0.312,0.765,0.179,19.0,48.0,1
16218,2019-05-08,41800225,Final,1610612744,1610612745,2018,1610612744,104.0,0.45899999999999996,0.722,0.35100000000000003,28.0,42.0,1610612745,99.0,0.418,0.875,0.293,19.0,39.0,1
16219,2019-05-07,41800215,Final,1610612761,1610612755,2018,1610612761,125.0,0.488,0.879,0.4,22.0,42.0,1610612755,89.0,0.418,0.85,0.25,19.0,37.0,1
16220,2019-05-07,41800235,Final,1610612743,1610612757,2018,1610612743,124.0,0.494,0.903,0.33299999999999996,26.0,62.0,1610612757,98.0,0.3670000000000001,0.5329999999999999,0.27,19.0,43.0,1
16221,2019-05-06,41800204,Final,1610612738,1610612749,2018,1610612738,101.0,0.37799999999999995,0.8,0.22,25.0,51.0,1610612749,113.0,0.44,0.68,0.21600000000000005,25.0,56.0,0
16222,2019-05-06,41800224,Final,1610612745,1610612744,2018,1610612745,112.0,0.43799999999999994,0.708,0.34,18.0,50.0,1610612744,108.0,0.467,0.696,0.242,24.0,43.0,1
16223,2019-05-05,41800214,Final,1610612755,1610612761,2018,1610612755,96.0,0.402,0.72,0.316,22.0,43.0,1610612761,101.0,0.461,0.8079999999999999,0.32299999999999995,19.0,43.0,0
16224,2019-05-05,41800234,Final,1610612757,1610612743,2018,1610612757,112.0,0.47600000000000003,0.7859999999999999,0.429,18.0,43.0,1610612743,116.0,0.435,0.893,0.44,21.0,45.0,0
16225,2019-05-04,41800223,Final,1610612745,1610612744,2018,1610612745,126.0,0.484,0.6920000000000001,0.429,20.0,55.0,1610612744,121.0,0.442,0.7929999999999999,0.424,27.0,35.0,1
16226,2019-05-03,41800203,Final,1610612738,1610612749,2018,1610612738,116.0,0.4320000000000001,0.938,0.4,24.0,44.0,1610612749,123.0,0.506,0.667,0.405,23.0,44.0,0
16227,2019-05-03,41800233,Final,1610612757,1610612743,2018,1610612757,140.0,0.419,0.857,0.28600000000000003,23.0,62.0,1610612743,137.0,0.45399999999999996,0.7,0.35700000000000004,28.0,66.0,1
16228,2019-05-02,41800213,Final,1610612755,1610612761,2018,1610612755,116.0,0.512,0.87,0.435,29.0,45.0,1610612761,95.0,0.42200000000000004,0.7829999999999999,0.259,15.0,35.0,1
16229,2019-05-01,41800232,Final,1610612743,1610612757,2018,1610612743,90.0,0.34700000000000003,0.615,0.207,20.0,58.0,1610612757,97.0,0.424,0.8,0.31,18.0,47.0,0
16230,2019-04-30,41800202,Final,1610612749,1610612738,2018,1610612749,123.0,0.44299999999999995,0.8059999999999999,0.426,22.0,53.0,1610612738,102.0,0.395,0.889,0.35700000000000004,19.0,45.0,1
16231,2019-04-30,41800222,Final,1610612744,1610612745,2018,1610612744,115.0,0.462,0.833,0.306,24.0,45.0,1610612745,109.0,0.46799999999999997,0.8,0.425,17.0,41.0,1
16232,2019-04-29,41800212,Final,1610612761,1610612755,2018,1610612761,89.0,0.3670000000000001,0.867,0.27,20.0,36.0,1610612755,94.0,0.395,0.9229999999999999,0.28600000000000003,22.0,52.0,0
16233,2019-04-29,41800231,Final,1610612743,1610612757,2018,1610612743,121.0,0.506,0.871,0.414,22.0,34.0,1610612757,113.0,0.519,0.741,0.379,20.0,40.0,1
16234,2019-04-28,41800201,Final,1610612749,1610612738,2018,1610612749,90.0,0.348,0.625,0.33299999999999996,19.0,44.0,1610612738,112.0,0.54,0.625,0.419,25.0,51.0,0
16235,2019-04-28,41800221,Final,1610612744,1610612745,2018,1610612744,104.0,0.507,0.778,0.318,24.0,38.0,1610612745,100.0,0.419,0.828,0.298,14.0,26.0,1
16236,2019-04-27,41800211,Final,1610612761,1610612755,2018,1610612761,108.0,0.519,0.708,0.33299999999999996,21.0,40.0,1610612755,95.0,0.39299999999999996,0.667,0.344,23.0,47.0,1
16237,2019-04-27,41800157,Final,1610612743,1610612759,2018,1610612743,90.0,0.39799999999999996,0.7829999999999999,0.1,21.0,53.0,1610612759,86.0,0.365,0.9,0.261,19.0,45.0,1
16238,2019-04-26,41800146,Final,1610612746,1610612744,2018,1610612746,110.0,0.396,0.821,0.344,22.0,49.0,1610612744,129.0,0.528,0.8059999999999999,0.33299999999999996,32.0,46.0,0
16239,2019-04-25,41800156,Final,1610612759,1610612743,2018,1610612759,120.0,0.5710000000000001,0.8240000000000001,0.41700000000000004,25.0,41.0,1610612743,103.0,0.45799999999999996,0.75,0.25,26.0,37.0,1
16240,2019-04-24,41800175,Final,1610612745,1610612762,2018,1610612745,100.0,0.444,0.682,0.35100000000000003,17.0,46.0,1610612762,93.0,0.3720000000000001,0.737,0.237,26.0,47.0,1
16241,2019-04-24,41800145,Final,1610612744,1610612746,2018,1610612744,121.0,0.44799999999999995,0.909,0.385,31.0,39.0,1610612746,129.0,0.541,0.9229999999999999,0.382,29.0,42.0,0
16242,2019-04-23,41800115,Final,1610612761,1610612753,2018,1610612761,115.0,0.48200000000000004,0.857,0.41700000000000004,34.0,48.0,1610612753,96.0,0.386,0.742,0.265,20.0,48.0,1
16243,2019-04-23,41800125,Final,1610612755,1610612751,2018,1610612755,122.0,0.51,0.667,0.424,35.0,56.0,1610612751,100.0,0.387,0.76,0.29,26.0,41.0,1
16244,2019-04-23,41800155,Final,1610612743,1610612759,2018,1610612743,108.0,0.5,0.8,0.424,25.0,49.0,1610612759,90.0,0.41100000000000003,0.6,0.292,17.0,42.0,1
16245,2019-04-23,41800165,Final,1610612757,1610612760,2018,1610612757,118.0,0.469,0.652,0.371,22.0,45.0,1610612760,115.0,0.547,0.6,0.444,24.0,39.0,1
16246,2019-04-22,41800104,Final,1610612765,1610612749,2018,1610612765,104.0,0.41,0.75,0.382,26.0,36.0,1610612749,127.0,0.544,0.7559999999999999,0.35700000000000004,27.0,54.0,0
16247,2019-04-22,41800174,Final,1610612762,1610612745,2018,1610612762,107.0,0.43,0.846,0.314,24.0,52.0,1610612745,91.0,0.354,0.75,0.37,14.0,35.0,1
16248,2019-04-21,41800134,Final,1610612754,1610612738,2018,1610612754,106.0,0.409,0.857,0.35700000000000004,18.0,43.0,1610612738,110.0,0.462,0.794,0.39299999999999996,18.0,43.0,0
16249,2019-04-21,41800144,Final,1610612746,1610612744,2018,1610612746,105.0,0.425,0.75,0.419,22.0,33.0,1610612744,113.0,0.47200000000000003,0.895,0.387,27.0,49.0,0
16250,2019-04-21,41800114,Final,1610612753,1610612761,2018,1610612753,85.0,0.42,0.769,0.212,20.0,34.0,1610612761,107.0,0.5329999999999999,0.889,0.39299999999999996,23.0,45.0,0
16251,2019-04-21,41800164,Final,1610612760,1610612757,2018,1610612760,98.0,0.375,0.773,0.375,23.0,44.0,1610612757,111.0,0.41100000000000003,0.9570000000000001,0.429,16.0,49.0,0
16252,2019-04-20,41800124,Final,1610612751,1610612755,2018,1610612751,108.0,0.4,0.774,0.316,23.0,41.0,1610612755,112.0,0.5,0.762,0.308,25.0,56.0,0
16253,2019-04-20,41800154,Final,1610612759,1610612743,2018,1610612759,103.0,0.46799999999999997,0.75,0.294,23.0,46.0,1610612743,117.0,0.449,0.917,0.484,25.0,45.0,0
16254,2019-04-20,41800103,Final,1610612765,1610612749,2018,1610612765,103.0,0.385,0.75,0.306,21.0,44.0,1610612749,119.0,0.488,0.875,0.368,24.0,51.0,0
16255,2019-04-20,41800173,Final,1610612762,1610612745,2018,1610612762,101.0,0.41600000000000004,0.6579999999999999,0.293,21.0,48.0,1610612745,104.0,0.384,0.6759999999999999,0.33299999999999996,19.0,52.0,0
16256,2019-04-19,41800113,Final,1610612753,1610612761,2018,1610612753,93.0,0.363,0.9570000000000001,0.295,19.0,42.0,1610612761,98.0,0.44799999999999995,0.9,0.39299999999999996,26.0,43.0,0
16257,2019-04-19,41800133,Final,1610612754,1610612738,2018,1610612754,96.0,0.42,0.7390000000000001,0.3670000000000001,20.0,40.0,1610612738,104.0,0.469,0.591,0.441,23.0,45.0,0
16258,2019-04-19,41800163,Final,1610612760,1610612757,2018,1610612760,120.0,0.48100000000000004,0.795,0.517,27.0,37.0,1610612757,108.0,0.47,0.75,0.387,18.0,41.0,1
16259,2019-04-18,41800123,Final,1610612751,1610612755,2018,1610612751,115.0,0.406,0.8290000000000001,0.205,12.0,43.0,1610612755,131.0,0.479,0.857,0.40700000000000003,26.0,54.0,0
16260,2019-04-18,41800153,Final,1610612759,1610612743,2018,1610612759,118.0,0.494,0.7190000000000001,0.389,24.0,45.0,1610612743,108.0,0.519,0.529,0.517,31.0,37.0,1
16261,2019-04-18,41800143,Final,1610612746,1610612744,2018,1610612746,105.0,0.3720000000000001,0.8240000000000001,0.21899999999999997,21.0,43.0,1610612744,132.0,0.5479999999999999,0.833,0.429,35.0,50.0,0
16262,2019-04-17,41800132,Final,1610612738,1610612754,2018,1610612738,99.0,0.47600000000000003,0.889,0.39299999999999996,22.0,48.0,1610612754,91.0,0.444,0.6,0.382,23.0,36.0,1
16263,2019-04-17,41800102,Final,1610612749,1610612765,2018,1610612749,120.0,0.522,0.7140000000000001,0.423,32.0,54.0,1610612765,99.0,0.374,0.765,0.33299999999999996,23.0,43.0,1
16264,2019-04-17,41800172,Final,1610612745,1610612762,2018,1610612745,118.0,0.475,0.833,0.405,17.0,46.0,1610612762,98.0,0.39799999999999996,0.667,0.21100000000000002,27.0,48.0,1
16265,2019-04-16,41800112,Final,1610612761,1610612753,2018,1610612761,111.0,0.483,0.941,0.314,25.0,42.0,1610612753,82.0,0.37,0.542,0.265,17.0,45.0,1
16266,2019-04-16,41800152,Final,1610612743,1610612759,2018,1610612743,114.0,0.483,0.6920000000000001,0.41700000000000004,29.0,41.0,1610612759,105.0,0.45299999999999996,0.88,0.278,20.0,50.0,1
16267,2019-04-16,41800162,Final,1610612757,1610612760,2018,1610612757,114.0,0.467,0.81,0.406,17.0,44.0,1610612760,94.0,0.40700000000000003,0.679,0.179,21.0,47.0,1
16268,2019-04-15,41800122,Final,1610612755,1610612751,2018,1610612755,145.0,0.561,0.813,0.391,29.0,49.0,1610612751,123.0,0.478,0.759,0.41700000000000004,20.0,32.0,1
16269,2019-04-15,41800142,Final,1610612744,1610612746,2018,1610612744,131.0,0.5329999999999999,0.889,0.39299999999999996,31.0,38.0,1610612746,135.0,0.565,0.8059999999999999,0.452,34.0,34.0,0
16270,2019-04-14,41800131,Final,1610612738,1610612754,2018,1610612738,84.0,0.364,0.818,0.35700000000000004,18.0,55.0,1610612754,74.0,0.33299999999999996,0.5710000000000001,0.222,22.0,42.0,1
16271,2019-04-14,41800161,Final,1610612757,1610612760,2018,1610612757,104.0,0.419,0.778,0.44,14.0,48.0,1610612760,99.0,0.39799999999999996,0.87,0.152,18.0,49.0,1
16272,2019-04-14,41800101,Final,1610612749,1610612765,2018,1610612749,121.0,0.489,0.6920000000000001,0.349,31.0,54.0,1610612765,86.0,0.38,0.615,0.29600000000000004,22.0,46.0,1
16273,2019-04-14,41800171,Final,1610612745,1610612762,2018,1610612745,122.0,0.505,0.917,0.366,25.0,42.0,1610612762,90.0,0.39,0.852,0.259,17.0,41.0,1
16274,2019-04-13,41800121,Final,1610612755,1610612751,2018,1610612755,102.0,0.40700000000000003,0.69,0.12,20.0,50.0,1610612751,111.0,0.4320000000000001,0.9229999999999999,0.423,15.0,45.0,0
16275,2019-04-13,41800111,Final,1610612761,1610612753,2018,1610612761,101.0,0.455,0.643,0.33299999999999996,23.0,45.0,1610612753,104.0,0.4,0.9,0.483,19.0,48.0,0
16276,2019-04-13,41800141,Final,1610612744,1610612746,2018,1610612744,121.0,0.489,0.85,0.467,31.0,54.0,1610612746,104.0,0.4,0.773,0.3670000000000001,24.0,40.0,1
16277,2019-04-13,41800151,Final,1610612743,1610612759,2018,1610612743,96.0,0.42,0.667,0.214,25.0,46.0,1610612759,101.0,0.48200000000000004,0.7,0.467,20.0,47.0,0
16278,2019-04-10,21801220,Final,1610612737,1610612754,2018,1610612737,134.0,0.41700000000000004,0.816,0.415,29.0,61.0,1610612754,135.0,0.45899999999999996,0.846,0.4,22.0,43.0,0
16279,2019-04-10,21801221,Final,1610612751,1610612748,2018,1610612751,113.0,0.377,0.857,0.36200000000000004,29.0,68.0,1610612748,94.0,0.38799999999999996,0.667,0.195,22.0,54.0,1
16280,2019-04-10,21801222,Final,1610612766,1610612753,2018,1610612766,114.0,0.526,0.889,0.276,21.0,32.0,1610612753,122.0,0.545,0.75,0.3670000000000001,24.0,39.0,0
16281,2019-04-10,21801223,Final,1610612752,1610612765,2018,1610612752,89.0,0.40299999999999997,0.72,0.3,23.0,33.0,1610612765,115.0,0.48200000000000004,0.95,0.424,25.0,56.0,0
16282,2019-04-10,21801224,Final,1610612755,1610612741,2018,1610612755,125.0,0.5589999999999999,0.6,0.462,30.0,47.0,1610612741,109.0,0.474,0.667,0.375,21.0,39.0,1
16283,2019-04-10,21801225,Final,1610612763,1610612744,2018,1610612763,132.0,0.49,0.833,0.457,25.0,49.0,1610612744,117.0,0.5,0.857,0.433,32.0,39.0,1
16284,2019-04-10,21801226,Final,1610612749,1610612760,2018,1610612749,116.0,0.43,0.7140000000000001,0.326,27.0,53.0,1610612760,127.0,0.485,0.615,0.426,40.0,53.0,0
16285,2019-04-10,21801227,Final,1610612759,1610612742,2018,1610612759,105.0,0.466,0.833,0.33299999999999996,22.0,53.0,1610612742,94.0,0.40700000000000003,0.75,0.297,27.0,42.0,1
16286,2019-04-10,21801228,Final,1610612743,1610612750,2018,1610612743,99.0,0.44799999999999995,0.647,0.303,23.0,53.0,1610612750,95.0,0.429,0.667,0.406,24.0,41.0,1
16287,2019-04-10,21801229,Final,1610612746,1610612762,2018,1610612746,143.0,0.509,0.767,0.429,34.0,52.0,1610612762,137.0,0.44299999999999995,0.879,0.4,31.0,57.0,1
16288,2019-04-10,21801230,Final,1610612757,1610612758,2018,1610612757,136.0,0.5820000000000001,0.727,0.583,19.0,44.0,1610612758,131.0,0.521,0.813,0.419,25.0,35.0,1
16289,2019-04-09,21801209,Final,1610612739,1610612766,2018,1610612739,97.0,0.449,0.75,0.3670000000000001,24.0,41.0,1610612766,124.0,0.5770000000000001,0.706,0.5,35.0,37.0,0
16290,2019-04-09,21801210,Final,1610612765,1610612763,2018,1610612765,100.0,0.39799999999999996,0.7140000000000001,0.294,16.0,40.0,1610612763,93.0,0.478,0.81,0.41700000000000004,19.0,43.0,1
16291,2019-04-09,21801211,Final,1610612764,1610612738,2018,1610612764,110.0,0.423,0.778,0.359,28.0,58.0,1610612738,116.0,0.455,0.478,0.341,27.0,50.0,0
16292,2019-04-09,21801212,Final,1610612748,1610612755,2018,1610612748,122.0,0.529,0.7390000000000001,0.48100000000000004,29.0,44.0,1610612755,99.0,0.408,0.875,0.2,22.0,46.0,1
16293,2019-04-09,21801213,Final,1610612741,1610612752,2018,1610612741,86.0,0.361,0.655,0.318,14.0,50.0,1610612752,96.0,0.39799999999999996,0.615,0.35,17.0,61.0,0
16294,2019-04-09,21801214,Final,1610612750,1610612761,2018,1610612750,100.0,0.418,0.7859999999999999,0.31,26.0,35.0,1610612761,120.0,0.523,0.706,0.4320000000000001,24.0,54.0,0
16295,2019-04-09,21801215,Final,1610612740,1610612744,2018,1610612740,103.0,0.444,0.6,0.273,29.0,42.0,1610612744,112.0,0.483,0.667,0.4,25.0,58.0,0
16296,2019-04-09,21801216,Final,1610612742,1610612756,2018,1610612742,120.0,0.451,0.815,0.4,28.0,64.0,1610612756,109.0,0.4320000000000001,0.7140000000000001,0.371,21.0,38.0,1
16297,2019-04-09,21801217,Final,1610612762,1610612743,2018,1610612762,118.0,0.526,0.765,0.37,24.0,48.0,1610612743,108.0,0.466,0.636,0.48,24.0,31.0,1
16298,2019-04-09,21801218,Final,1610612760,1610612745,2018,1610612760,112.0,0.41700000000000004,0.8,0.39,20.0,56.0,1610612745,111.0,0.4320000000000001,0.85,0.34,18.0,42.0,1
16299,2019-04-09,21801219,Final,1610612747,1610612757,2018,1610612747,101.0,0.426,0.647,0.345,29.0,51.0,1610612757,104.0,0.41100000000000003,0.8640000000000001,0.297,18.0,45.0,0
16300,2019-04-07,21801195,Final,1610612761,1610612748,2018,1610612761,117.0,0.44799999999999995,0.852,0.39,26.0,47.0,1610612748,109.0,0.41,0.737,0.382,27.0,55.0,1
16301,2019-04-07,21801196,Final,1610612739,1610612759,2018,1610612739,90.0,0.392,0.741,0.276,16.0,35.0,1610612759,112.0,0.524,0.773,0.409,27.0,49.0,0
16302,2019-04-07,21801197,Final,1610612750,1610612760,2018,1610612750,126.0,0.541,0.828,0.435,29.0,32.0,1610612760,132.0,0.522,0.846,0.41200000000000003,27.0,46.0,0
16303,2019-04-07,21801198,Final,1610612765,1610612766,2018,1610612765,91.0,0.37,0.867,0.244,20.0,55.0,1610612766,104.0,0.4320000000000001,0.7829999999999999,0.32299999999999995,23.0,44.0,0
16304,2019-04-07,21801199,Final,1610612754,1610612751,2018,1610612754,96.0,0.48200000000000004,0.5710000000000001,0.37,27.0,33.0,1610612751,108.0,0.455,0.773,0.306,23.0,52.0,0
16305,2019-04-07,21801201,Final,1610612763,1610612742,2018,1610612763,127.0,0.429,0.857,0.4320000000000001,32.0,53.0,1610612742,129.0,0.45899999999999996,0.794,0.293,31.0,51.0,0
16306,2019-04-07,21801200,Final,1610612745,1610612756,2018,1610612745,149.0,0.53,0.762,0.474,34.0,52.0,1610612756,113.0,0.462,0.762,0.324,26.0,42.0,1
16307,2019-04-07,21801202,Final,1610612749,1610612737,2018,1610612749,115.0,0.44,0.765,0.22,19.0,61.0,1610612737,107.0,0.4,0.526,0.37799999999999995,25.0,48.0,1
16308,2019-04-07,21801203,Final,1610612738,1610612753,2018,1610612738,108.0,0.47200000000000003,0.857,0.387,28.0,39.0,1610612753,116.0,0.456,1.0,0.364,29.0,45.0,0
16309,2019-04-07,21801204,Final,1610612752,1610612764,2018,1610612752,113.0,0.513,0.737,0.5,24.0,43.0,1610612764,110.0,0.41700000000000004,0.778,0.294,24.0,50.0,1
16310,2019-04-07,21801205,Final,1610612744,1610612746,2018,1610612744,131.0,0.546,0.867,0.324,34.0,48.0,1610612746,104.0,0.48100000000000004,0.621,0.526,26.0,39.0,1
16311,2019-04-07,21801206,Final,1610612757,1610612743,2018,1610612757,115.0,0.461,0.828,0.321,22.0,58.0,1610612743,108.0,0.442,0.55,0.39399999999999996,24.0,42.0,1
16312,2019-04-07,21801207,Final,1610612758,1610612740,2018,1610612758,129.0,0.45899999999999996,0.765,0.4,27.0,47.0,1610612740,133.0,0.515,0.833,0.452,28.0,55.0,0
16313,2019-04-07,21801208,Final,1610612747,1610612762,2018,1610612747,113.0,0.517,0.667,0.28,28.0,49.0,1610612762,109.0,0.452,0.7140000000000001,0.31,25.0,35.0,1
16314,2019-04-06,21801193,Final,1610612749,1610612751,2018,1610612749,128.0,0.557,0.667,0.47100000000000003,28.0,43.0,1610612751,133.0,0.495,0.7829999999999999,0.42200000000000004,25.0,43.0,0
16315,2019-04-06,21801194,Final,1610612741,1610612755,2018,1610612741,96.0,0.4270000000000001,0.8,0.32,22.0,38.0,1610612755,116.0,0.523,0.5770000000000001,0.33299999999999996,25.0,54.0,0
16316,2019-04-05,21801180,Final,1610612766,1610612761,2018,1610612766,113.0,0.46799999999999997,0.857,0.33299999999999996,28.0,40.0,1610612761,111.0,0.5379999999999999,0.8,0.34600000000000003,27.0,43.0,1
16317,2019-04-05,21801181,Final,1610612753,1610612737,2018,1610612753,149.0,0.609,0.76,0.486,35.0,54.0,1610612737,113.0,0.436,0.677,0.256,21.0,38.0,1
16318,2019-04-05,21801182,Final,1610612764,1610612759,2018,1610612764,112.0,0.47700000000000004,0.8640000000000001,0.281,22.0,34.0,1610612759,129.0,0.56,0.85,0.4,34.0,42.0,0
16319,2019-04-05,21801183,Final,1610612754,1610612738,2018,1610612754,97.0,0.413,0.579,0.435,24.0,45.0,1610612738,117.0,0.522,0.875,0.259,27.0,49.0,0
16320,2019-04-05,21801184,Final,1610612745,1610612752,2018,1610612745,120.0,0.426,0.706,0.373,26.0,48.0,1610612752,96.0,0.451,0.593,0.222,22.0,53.0,1
16321,2019-04-05,21801185,Final,1610612750,1610612748,2018,1610612750,111.0,0.5,0.81,0.33299999999999996,25.0,43.0,1610612748,109.0,0.511,0.75,0.294,24.0,38.0,1
16322,2019-04-05,21801186,Final,1610612760,1610612765,2018,1610612760,123.0,0.475,0.682,0.414,30.0,59.0,1610612765,110.0,0.4320000000000001,0.8059999999999999,0.366,20.0,32.0,1
16323,2019-04-05,21801187,Final,1610612742,1610612763,2018,1610612742,112.0,0.4270000000000001,0.619,0.36200000000000004,28.0,42.0,1610612763,122.0,0.479,0.875,0.39,30.0,50.0,0
16324,2019-04-05,21801188,Final,1610612762,1610612758,2018,1610612762,119.0,0.518,0.64,0.455,30.0,46.0,1610612758,98.0,0.413,0.68,0.23800000000000002,17.0,47.0,1
16325,2019-04-05,21801189,Final,1610612756,1610612740,2018,1610612756,133.0,0.49,0.81,0.389,27.0,46.0,1610612740,126.0,0.485,0.741,0.348,28.0,53.0,1
16326,2019-04-05,21801190,Final,1610612743,1610612757,2018,1610612743,119.0,0.512,0.897,0.259,27.0,39.0,1610612757,110.0,0.488,0.8,0.345,24.0,40.0,1
16327,2019-04-05,21801191,Final,1610612744,1610612739,2018,1610612744,120.0,0.529,1.0,0.541,29.0,38.0,1610612739,114.0,0.44299999999999995,0.9129999999999999,0.233,21.0,48.0,1
16328,2019-04-05,21801192,Final,1610612746,1610612747,2018,1610612746,117.0,0.44,0.871,0.345,29.0,45.0,1610612747,122.0,0.44799999999999995,0.815,0.43799999999999994,28.0,55.0,0
16329,2019-04-04,21801177,Final,1610612755,1610612749,2018,1610612755,122.0,0.474,0.778,0.5,36.0,43.0,1610612749,128.0,0.452,0.7440000000000001,0.353,26.0,50.0,0
16330,2019-04-04,21801178,Final,1610612758,1610612739,2018,1610612758,117.0,0.495,0.7,0.368,28.0,36.0,1610612739,104.0,0.5429999999999999,0.556,0.44,20.0,50.0,1
16331,2019-04-04,21801179,Final,1610612747,1610612744,2018,1610612747,90.0,0.35600000000000004,0.5710000000000001,0.21600000000000005,25.0,62.0,1610612744,108.0,0.439,0.8,0.391,30.0,51.0,0
16332,2019-04-03,21801165,Final,1610612765,1610612754,2018,1610612765,89.0,0.38799999999999996,0.667,0.268,21.0,46.0,1610612754,108.0,0.467,0.727,0.28600000000000003,31.0,44.0,0
16333,2019-04-03,21801166,Final,1610612753,1610612752,2018,1610612753,114.0,0.455,0.65,0.344,29.0,55.0,1610612752,100.0,0.447,0.857,0.222,21.0,39.0,1
16334,2019-04-03,21801167,Final,1610612764,1610612741,2018,1610612764,114.0,0.46399999999999997,0.731,0.185,24.0,39.0,1610612741,115.0,0.5329999999999999,0.8240000000000001,0.263,22.0,49.0,0
